Episode,Total Reward,Hits,False Positives,Repeats,Avg Loss
9276,40.0,11,9,3,0.0
9277,26.0,9,11,4,0.0
9278,50.0,12,8,1,0.0
9279,50.0,12,8,1,0.0
9280,52.0,13,7,3,2698198784.0
9281,24.0,8,12,2,0.0
9282,54.0,13,7,2,0.0
9283,40.0,11,9,3,0.0
9284,40.0,11,9,3,0.0
9285,48.0,12,8,2,0.0
9286,32.0,10,10,4,0.0
9287,34.0,10,10,3,0.0
9288,18.0,7,13,2,0.0
9289,42.0,12,8,5,0.0
9290,36.0,10,10,2,0.0
9291,44.0,12,8,4,0.0
9292,48.0,12,8,2,0.0
9293,24.0,8,12,2,0.0
9294,38.0,10,10,1,0.0
9295,38.0,11,9,4,0.0
9296,32.0,10,10,4,0.0
9297,12.0,6,14,2,0.0
9298,44.0,12,8,4,0.0
9299,28.0,9,11,3,0.0
9300,32.0,10,10,4,0.0
9301,36.0,10,10,2,0.0
9302,34.0,10,10,3,0.0
9303,30.0,9,11,2,0.0
9304,62.0,14,6,1,0.0
9305,30.0,9,11,2,0.0
9306,42.0,12,8,5,0.0
9307,42.0,11,9,2,0.0
9308,42.0,11,9,2,0.0
9309,50.0,13,7,4,0.0
9310,38.0,10,10,1,0.0
9311,52.0,12,8,0,0.0
9312,44.0,12,8,4,13840743923712.0
9313,26.0,9,11,4,0.0
9314,62.0,14,6,1,0.0
9315,44.0,11,9,1,0.0
9316,66.0,15,5,2,0.0
9317,50.0,13,7,4,0.0
9318,46.0,12,8,3,0.0
9319,68.0,15,5,1,0.0
9320,38.0,11,9,4,0.0
9321,20.0,7,13,1,0.0
9322,30.0,9,11,2,0.0
9323,44.0,12,8,4,0.0
9324,16.0,7,13,3,0.0
9325,34.0,10,10,3,0.0
9326,48.0,12,8,2,0.0
9327,42.0,11,9,2,0.0
9328,48.0,12,8,2,0.0
9329,26.0,9,11,4,0.0
9330,18.0,8,12,5,0.0
9331,28.0,9,11,3,0.0
9332,26.0,8,12,1,0.0
9333,24.0,8,12,2,0.0
9334,26.0,9,11,4,0.0
9335,30.0,9,11,2,0.0
9336,58.0,14,6,3,0.0
9337,38.0,11,9,4,0.0
9338,38.0,11,9,4,0.0
9339,20.0,8,12,4,0.0
9340,48.0,12,8,2,0.0
9341,32.0,9,11,1,0.0
9342,34.0,10,10,3,0.0
9343,54.0,14,6,5,0.0
9344,38.0,10,10,1,1019280162816.0
9345,34.0,9,11,0,0.0
9346,58.0,14,6,3,0.0
9347,30.0,9,11,2,0.0
9348,26.0,9,11,4,0.0
9349,52.0,13,7,3,0.0
9350,16.0,7,13,3,0.0
9351,20.0,8,12,4,0.0
9352,30.0,9,11,2,0.0
9353,26.0,9,11,4,0.0
9354,52.0,14,6,6,0.0
9355,34.0,10,10,3,0.0
9356,36.0,11,9,5,0.0
9357,24.0,8,12,2,0.0
9358,34.0,11,9,6,0.0
9359,30.0,10,10,5,0.0
9360,30.0,9,11,2,0.0
9361,28.0,8,12,0,0.0
9362,44.0,11,9,1,0.0
9363,44.0,12,8,4,0.0
9364,46.0,12,8,3,0.0
9365,30.0,9,11,2,0.0
9366,48.0,12,8,2,0.0
9367,32.0,10,10,4,0.0
9368,48.0,12,8,2,0.0
9369,54.0,14,6,5,0.0
9370,32.0,9,11,1,0.0
9371,48.0,12,8,2,0.0
9372,62.0,14,6,1,0.0
9373,54.0,13,7,2,0.0
9374,42.0,11,9,2,0.0
9375,44.0,11,9,1,0.0
9376,34.0,10,10,3,4341020753920.0
9377,54.0,13,7,2,0.0
9378,40.0,10,10,0,0.0
9379,36.0,10,10,2,0.0
9380,62.0,14,6,1,0.0
9381,38.0,10,10,1,0.0
9382,26.0,10,10,7,0.0
9383,4.0,5,15,3,0.0
9384,20.0,8,12,4,0.0
9385,28.0,9,11,3,0.0
9386,50.0,12,8,1,0.0
9387,44.0,12,8,4,0.0
9388,40.0,11,9,3,0.0
9389,34.0,10,10,3,0.0
9390,38.0,10,10,1,0.0
9391,46.0,12,8,3,0.0
9392,42.0,12,8,5,0.0
9393,56.0,13,7,1,0.0
9394,12.0,7,13,5,0.0
9395,34.0,10,10,3,0.0
9396,54.0,13,7,2,0.0
9397,44.0,12,8,4,0.0
9398,12.0,6,14,2,0.0
9399,38.0,11,9,4,0.0
9400,14.0,7,13,4,0.0
9401,40.0,11,9,3,0.0
9402,52.0,13,7,3,0.0
9403,48.0,12,8,2,0.0
9404,44.0,11,9,1,0.0
9405,22.0,8,12,3,0.0
9406,22.0,8,12,3,0.0
9407,62.0,15,5,4,0.0
9408,40.0,11,9,3,957487054848.0
9409,42.0,11,9,2,0.0
9410,26.0,10,10,7,0.0
9411,36.0,10,10,2,0.0
9412,28.0,9,11,3,0.0
9413,52.0,12,8,0,0.0
9414,10.0,7,13,6,0.0
9415,34.0,10,10,3,0.0
9416,14.0,7,13,4,0.0
9417,50.0,12,8,1,0.0
9418,32.0,10,10,4,0.0
9419,62.0,14,6,1,0.0
9420,30.0,10,10,5,0.0
9421,20.0,8,12,4,0.0
9422,52.0,13,7,3,0.0
9423,20.0,8,12,4,0.0
9424,32.0,10,10,4,0.0
9425,34.0,10,10,3,0.0
9426,36.0,10,10,2,0.0
9427,24.0,8,12,2,0.0
9428,34.0,10,10,3,0.0
9429,28.0,9,11,3,0.0
9430,44.0,11,9,1,0.0
9431,22.0,8,12,3,0.0
9432,58.0,13,7,0,0.0
9433,46.0,11,9,0,0.0
9434,14.0,6,14,1,0.0
9435,50.0,12,8,1,0.0
9436,22.0,8,12,3,0.0
9437,32.0,9,11,1,0.0
9438,46.0,12,8,3,0.0
9439,44.0,11,9,1,0.0
9440,38.0,10,10,1,92798992384.0
9441,52.0,13,7,3,0.0
9442,20.0,8,12,4,0.0
9443,44.0,12,8,4,0.0
9444,34.0,10,10,3,0.0
9445,26.0,8,12,1,0.0
9446,66.0,15,5,2,0.0
9447,52.0,12,8,0,0.0
9448,40.0,11,9,3,0.0
9449,42.0,11,9,2,0.0
9450,38.0,10,10,1,0.0
9451,10.0,6,14,3,0.0
9452,36.0,10,10,2,0.0
9453,22.0,9,11,6,0.0
9454,40.0,10,10,0,0.0
9455,50.0,12,8,1,0.0
9456,34.0,10,10,3,0.0
9457,64.0,14,6,0,0.0
9458,62.0,14,6,1,0.0
9459,32.0,9,11,1,0.0
9460,8.0,5,15,1,0.0
9461,58.0,14,6,3,0.0
9462,38.0,10,10,1,0.0
9463,36.0,10,10,2,0.0
9464,32.0,10,10,4,0.0
9465,26.0,9,11,4,0.0
9466,40.0,11,9,3,0.0
9467,38.0,11,9,4,0.0
9468,58.0,14,6,3,0.0
9469,54.0,13,7,2,0.0
9470,38.0,11,9,4,0.0
9471,20.0,7,13,1,0.0
9472,38.0,10,10,1,3049669787648.0
9473,16.0,7,13,3,0.0
9474,54.0,13,7,2,0.0
9475,12.0,6,14,2,0.0
9476,24.0,8,12,2,0.0
9477,38.0,10,10,1,0.0
9478,66.0,15,5,2,0.0
9479,66.0,15,5,2,0.0
9480,40.0,12,8,6,0.0
9481,40.0,11,9,3,0.0
9482,26.0,8,12,1,0.0
9483,54.0,13,7,2,0.0
9484,22.0,9,11,6,0.0
9485,56.0,13,7,1,0.0
9486,66.0,15,5,2,0.0
9487,24.0,8,12,2,0.0
9488,42.0,11,9,2,0.0
9489,44.0,12,8,4,0.0
9490,32.0,10,10,4,0.0
9491,34.0,11,9,6,0.0
9492,30.0,10,10,5,0.0
9493,30.0,9,11,2,0.0
9494,14.0,6,14,1,0.0
9495,22.0,8,12,3,0.0
9496,48.0,12,8,2,0.0
9497,8.0,5,15,1,0.0
9498,44.0,12,8,4,0.0
9499,68.0,16,4,4,0.0
9500,38.0,11,9,4,0.0
9501,34.0,10,10,3,0.0
9502,46.0,12,8,3,0.0
9503,42.0,12,8,5,0.0
9504,34.0,9,11,0,5117693952.0
9505,30.0,10,10,5,0.0
9506,42.0,11,9,2,0.0
9507,42.0,12,8,5,0.0
9508,28.0,9,11,3,0.0
9509,4.0,5,15,3,0.0
9510,26.0,8,12,1,0.0
9511,24.0,8,12,2,0.0
9512,44.0,11,9,1,0.0
9513,60.0,14,6,2,0.0
9514,30.0,9,11,2,0.0
9515,34.0,10,10,3,0.0
9516,28.0,9,11,3,0.0
9517,42.0,11,9,2,0.0
9518,68.0,15,5,1,0.0
9519,38.0,11,9,4,0.0
9520,30.0,9,11,2,0.0
9521,38.0,10,10,1,0.0
9522,48.0,12,8,2,0.0
9523,42.0,12,8,5,0.0
9524,46.0,12,8,3,0.0
9525,44.0,12,8,4,0.0
9526,54.0,13,7,2,0.0
9527,32.0,9,11,1,0.0
9528,34.0,11,9,6,0.0
9529,36.0,10,10,2,0.0
9530,0.0,5,15,5,0.0
9531,10.0,6,14,3,0.0
9532,28.0,9,11,3,0.0
9533,32.0,9,11,1,0.0
9534,48.0,12,8,2,0.0
9535,60.0,15,5,5,0.0
9536,38.0,10,10,1,4284239872.0
9537,46.0,12,8,3,0.0
9538,30.0,10,10,5,0.0
9539,38.0,10,10,1,0.0
9540,46.0,11,9,0,0.0
9541,30.0,9,11,2,0.0
9542,44.0,12,8,4,0.0
9543,22.0,8,12,3,0.0
9544,36.0,10,10,2,0.0
9545,38.0,11,9,4,0.0
9546,42.0,11,9,2,0.0
9547,30.0,9,11,2,0.0
9548,56.0,13,7,1,0.0
9549,26.0,9,11,4,0.0
9550,60.0,14,6,2,0.0
9551,60.0,14,6,2,0.0
9552,50.0,13,7,4,0.0
9553,58.0,15,5,6,0.0
9554,42.0,11,9,2,0.0
9555,50.0,13,7,4,0.0
9556,28.0,10,10,6,0.0
9557,18.0,7,13,2,0.0
9558,56.0,14,6,4,0.0
9559,32.0,9,11,1,0.0
9560,56.0,13,7,1,0.0
9561,58.0,14,6,3,0.0
9562,58.0,13,7,0,0.0
9563,12.0,7,13,5,0.0
9564,26.0,8,12,1,0.0
9565,20.0,8,12,4,0.0
9566,10.0,6,14,3,0.0
9567,40.0,10,10,0,0.0
9568,56.0,13,7,1,6594980864.0
9569,62.0,14,6,1,0.0
9570,36.0,11,9,5,0.0
9571,74.0,16,4,1,0.0
9572,70.0,15,5,0,0.0
9573,32.0,9,11,1,0.0
9574,20.0,8,12,4,0.0
9575,34.0,10,10,3,0.0
9576,36.0,11,9,5,0.0
9577,22.0,9,11,6,0.0
9578,40.0,11,9,3,0.0
9579,48.0,12,8,2,0.0
9580,38.0,11,9,4,0.0
9581,64.0,15,5,3,0.0
9582,50.0,14,6,7,0.0
9583,8.0,6,14,4,0.0
9584,46.0,11,9,0,0.0
9585,36.0,11,9,5,0.0
9586,26.0,9,11,4,0.0
9587,26.0,11,9,10,0.0
9588,18.0,7,13,2,0.0
9589,28.0,9,11,3,0.0
9590,12.0,6,14,2,0.0
9591,44.0,11,9,1,0.0
9592,36.0,10,10,2,0.0
9593,38.0,11,9,4,0.0
9594,46.0,11,9,0,0.0
9595,48.0,12,8,2,0.0
9596,48.0,12,8,2,0.0
9597,42.0,11,9,2,0.0
9598,20.0,8,12,4,0.0
9599,44.0,11,9,1,0.0
9600,40.0,11,9,3,990374912.0
9601,26.0,8,12,1,0.0
9602,52.0,13,7,3,0.0
9603,50.0,13,7,4,0.0
9604,40.0,11,9,3,0.0
9605,34.0,10,10,3,0.0
9606,16.0,7,13,3,0.0
9607,42.0,11,9,2,0.0
9608,44.0,12,8,4,0.0
9609,40.0,11,9,3,0.0
9610,44.0,12,8,4,0.0
9611,48.0,12,8,2,0.0
9612,38.0,11,9,4,0.0
9613,26.0,9,11,4,0.0
9614,34.0,9,11,0,0.0
9615,60.0,14,6,2,0.0
9616,32.0,9,11,1,0.0
9617,24.0,9,11,5,0.0
9618,26.0,10,10,7,0.0
9619,54.0,13,7,2,0.0
9620,26.0,10,10,7,0.0
9621,28.0,9,11,3,0.0
9622,56.0,14,6,4,0.0
9623,38.0,11,9,4,0.0
9624,24.0,8,12,2,0.0
9625,52.0,13,7,3,0.0
9626,48.0,12,8,2,0.0
9627,54.0,13,7,2,0.0
9628,38.0,10,10,1,0.0
9629,26.0,9,11,4,0.0
9630,54.0,13,7,2,0.0
9631,42.0,11,9,2,0.0
9632,40.0,11,9,3,172394119168.0
9633,22.0,9,11,6,0.0
9634,30.0,9,11,2,0.0
9635,20.0,7,13,1,0.0
9636,62.0,15,5,4,0.0
9637,20.0,8,12,4,0.0
9638,38.0,10,10,1,0.0
9639,40.0,10,10,0,0.0
9640,64.0,15,5,3,0.0
9641,42.0,11,9,2,0.0
9642,52.0,13,7,3,0.0
9643,24.0,8,12,2,0.0
9644,24.0,8,12,2,0.0
9645,28.0,9,11,3,0.0
9646,44.0,12,8,4,0.0
9647,34.0,9,11,0,0.0
9648,40.0,12,8,6,0.0
9649,44.0,11,9,1,0.0
9650,56.0,14,6,4,0.0
9651,38.0,11,9,4,0.0
9652,32.0,10,10,4,0.0
9653,34.0,9,11,0,0.0
9654,52.0,12,8,0,0.0
9655,56.0,13,7,1,0.0
9656,58.0,13,7,0,0.0
9657,22.0,8,12,3,0.0
9658,50.0,13,7,4,0.0
9659,40.0,11,9,3,0.0
9660,34.0,10,10,3,0.0
9661,28.0,10,10,6,0.0
9662,58.0,14,6,3,0.0
9663,38.0,11,9,4,0.0
9664,44.0,11,9,1,1527236736.0
9665,26.0,8,12,1,0.0
9666,62.0,15,5,4,0.0
9667,42.0,11,9,2,0.0
9668,16.0,7,13,3,0.0
9669,46.0,11,9,0,0.0
9670,48.0,12,8,2,0.0
9671,52.0,13,7,3,0.0
9672,16.0,6,14,0,0.0
9673,60.0,14,6,2,0.0
9674,34.0,9,11,0,0.0
9675,30.0,9,11,2,0.0
9676,52.0,12,8,0,0.0
9677,50.0,14,6,7,0.0
9678,60.0,14,6,2,0.0
9679,46.0,12,8,3,0.0
9680,50.0,12,8,1,0.0
9681,30.0,9,11,2,0.0
9682,82.0,17,3,0,0.0
9683,30.0,9,11,2,0.0
9684,40.0,11,9,3,0.0
9685,40.0,11,9,3,0.0
9686,58.0,14,6,3,0.0
9687,40.0,11,9,3,0.0
9688,38.0,10,10,1,0.0
9689,44.0,11,9,1,0.0
9690,36.0,11,9,5,0.0
9691,44.0,12,8,4,0.0
9692,22.0,8,12,3,0.0
9693,46.0,12,8,3,0.0
9694,78.0,17,3,2,0.0
9695,46.0,12,8,3,0.0
9696,40.0,11,9,3,11569937408.0
9697,54.0,13,7,2,0.0
9698,28.0,9,11,3,0.0
9699,26.0,9,11,4,0.0
9700,40.0,11,9,3,0.0
9701,30.0,10,10,5,0.0
9702,32.0,10,10,4,0.0
9703,42.0,11,9,2,0.0
9704,26.0,8,12,1,0.0
9705,34.0,9,11,0,0.0
9706,28.0,9,11,3,0.0
9707,14.0,7,13,4,0.0
9708,42.0,11,9,2,0.0
9709,42.0,11,9,2,0.0
9710,48.0,12,8,2,0.0
9711,48.0,13,7,5,0.0
9712,42.0,11,9,2,0.0
9713,26.0,8,12,1,0.0
9714,34.0,10,10,3,0.0
9715,48.0,13,7,5,0.0
9716,22.0,8,12,3,0.0
9717,44.0,11,9,1,0.0
9718,22.0,9,11,6,0.0
9719,30.0,9,11,2,0.0
9720,38.0,11,9,4,0.0
9721,52.0,13,7,3,0.0
9722,34.0,10,10,3,0.0
9723,30.0,10,10,5,0.0
9724,32.0,9,11,1,0.0
9725,48.0,13,7,5,0.0
9726,52.0,13,7,3,0.0
9727,48.0,12,8,2,0.0
9728,50.0,12,8,1,68743397376.0
9729,24.0,8,12,2,0.0
9730,20.0,8,12,4,0.0
9731,54.0,13,7,2,0.0
9732,26.0,9,11,4,0.0
9733,40.0,11,9,3,0.0
9734,42.0,11,9,2,0.0
9735,10.0,6,14,3,0.0
9736,60.0,14,6,2,0.0
9737,22.0,7,13,0,0.0
9738,50.0,13,7,4,0.0
9739,38.0,11,9,4,0.0
9740,52.0,12,8,0,0.0
9741,20.0,8,12,4,0.0
9742,26.0,9,11,4,0.0
9743,44.0,11,9,1,0.0
9744,68.0,16,4,4,0.0
9745,50.0,12,8,1,0.0
9746,34.0,10,10,3,0.0
9747,48.0,12,8,2,0.0
9748,34.0,10,10,3,0.0
9749,30.0,9,11,2,0.0
9750,48.0,12,8,2,0.0
9751,46.0,12,8,3,0.0
9752,62.0,14,6,1,0.0
9753,44.0,11,9,1,0.0
9754,48.0,12,8,2,0.0
9755,26.0,8,12,1,0.0
9756,52.0,12,8,0,0.0
9757,56.0,14,6,4,0.0
9758,-4.0,4,16,4,0.0
9759,18.0,7,13,2,0.0
9760,36.0,10,10,2,72285584.0
9761,38.0,10,10,1,0.0
9762,52.0,13,7,3,0.0
9763,52.0,13,7,3,0.0
9764,46.0,12,8,3,0.0
9765,26.0,9,11,4,0.0
9766,42.0,11,9,2,0.0
9767,40.0,10,10,0,0.0
9768,20.0,8,12,4,0.0
9769,36.0,10,10,2,0.0
9770,60.0,14,6,2,0.0
9771,48.0,12,8,2,0.0
9772,60.0,14,6,2,0.0
9773,72.0,16,4,2,0.0
9774,38.0,11,9,4,0.0
9775,20.0,8,12,4,0.0
9776,42.0,12,8,5,0.0
9777,44.0,12,8,4,0.0
9778,64.0,15,5,3,0.0
9779,24.0,8,12,2,0.0
9780,68.0,15,5,1,0.0
9781,50.0,12,8,1,0.0
9782,48.0,12,8,2,0.0
9783,36.0,10,10,2,0.0
9784,14.0,8,12,7,0.0
9785,36.0,10,10,2,0.0
9786,38.0,11,9,4,0.0
9787,10.0,6,14,3,0.0
9788,16.0,7,13,3,0.0
9789,34.0,10,10,3,0.0
9790,52.0,13,7,3,0.0
9791,54.0,14,6,5,0.0
9792,36.0,10,10,2,234621714432.0
9793,66.0,15,5,2,0.0
9794,30.0,9,11,2,0.0
9795,42.0,11,9,2,0.0
9796,30.0,9,11,2,0.0
9797,46.0,12,8,3,0.0
9798,34.0,10,10,3,0.0
9799,22.0,8,12,3,0.0
9800,34.0,10,10,3,0.0
9801,44.0,11,9,1,0.0
9802,50.0,13,7,4,0.0
9803,40.0,11,9,3,0.0
9804,42.0,12,8,5,0.0
9805,44.0,11,9,1,0.0
9806,24.0,8,12,2,0.0
9807,44.0,11,9,1,0.0
9808,46.0,11,9,0,0.0
9809,52.0,12,8,0,0.0
9810,20.0,9,11,7,0.0
9811,44.0,11,9,1,0.0
9812,42.0,11,9,2,0.0
9813,40.0,11,9,3,0.0
9814,48.0,12,8,2,0.0
9815,28.0,9,11,3,0.0
9816,34.0,9,11,0,0.0
9817,52.0,13,7,3,0.0
9818,20.0,8,12,4,0.0
9819,36.0,10,10,2,0.0
9820,28.0,9,11,3,0.0
9821,16.0,7,13,3,0.0
9822,52.0,13,7,3,0.0
9823,32.0,9,11,1,0.0
9824,42.0,11,9,2,45129220096.0
9825,42.0,11,9,2,0.0
9826,48.0,12,8,2,0.0
9827,28.0,9,11,3,0.0
9828,44.0,12,8,4,0.0
9829,36.0,11,9,5,0.0
9830,38.0,11,9,4,0.0
9831,2.0,5,15,4,0.0
9832,58.0,14,6,3,0.0
9833,32.0,10,10,4,0.0
9834,36.0,11,9,5,0.0
9835,12.0,6,14,2,0.0
9836,28.0,9,11,3,0.0
9837,48.0,12,8,2,0.0
9838,52.0,13,7,3,0.0
9839,48.0,12,8,2,0.0
9840,40.0,10,10,0,0.0
9841,40.0,11,9,3,0.0
9842,38.0,11,9,4,0.0
9843,36.0,10,10,2,0.0
9844,22.0,8,12,3,0.0
9845,22.0,9,11,6,0.0
9846,56.0,13,7,1,0.0
9847,34.0,10,10,3,0.0
9848,26.0,9,11,4,0.0
9849,46.0,12,8,3,0.0
9850,28.0,9,11,3,0.0
9851,42.0,11,9,2,0.0
9852,16.0,8,12,6,0.0
9853,56.0,13,7,1,0.0
9854,22.0,7,13,0,0.0
9855,28.0,8,12,0,0.0
9856,42.0,11,9,2,5607430029312.0
9857,34.0,9,11,0,0.0
9858,18.0,8,12,5,0.0
9859,26.0,8,12,1,0.0
9860,34.0,9,11,0,0.0
9861,34.0,10,10,3,0.0
9862,30.0,9,11,2,0.0
9863,44.0,11,9,1,0.0
9864,36.0,10,10,2,0.0
9865,30.0,11,9,8,0.0
9866,10.0,6,14,3,0.0
9867,18.0,8,12,5,0.0
9868,24.0,8,12,2,0.0
9869,28.0,9,11,3,0.0
9870,36.0,10,10,2,0.0
9871,62.0,16,4,7,0.0
9872,28.0,9,11,3,0.0
9873,36.0,11,9,5,0.0
9874,38.0,11,9,4,0.0
9875,36.0,11,9,5,0.0
9876,30.0,9,11,2,0.0
9877,42.0,12,8,5,0.0
9878,32.0,9,11,1,0.0
9879,48.0,12,8,2,0.0
9880,60.0,14,6,2,0.0
9881,22.0,8,12,3,0.0
9882,60.0,14,6,2,0.0
9883,34.0,9,11,0,0.0
9884,46.0,12,8,3,0.0
9885,58.0,14,6,3,0.0
9886,68.0,15,5,1,0.0
9887,42.0,11,9,2,0.0
9888,6.0,6,14,5,272181231616.0
9889,36.0,11,9,5,0.0
9890,42.0,12,8,5,0.0
9891,62.0,15,5,4,0.0
9892,34.0,10,10,3,0.0
9893,66.0,15,5,2,0.0
9894,30.0,10,10,5,0.0
9895,52.0,13,7,3,0.0
9896,8.0,5,15,1,0.0
9897,10.0,7,13,6,0.0
9898,48.0,13,7,5,0.0
9899,30.0,9,11,2,0.0
9900,22.0,8,12,3,0.0
9901,18.0,8,12,5,0.0
9902,48.0,12,8,2,0.0
9903,38.0,10,10,1,0.0
9904,34.0,10,10,3,0.0
9905,34.0,10,10,3,0.0
9906,30.0,10,10,5,0.0
9907,16.0,7,13,3,0.0
9908,38.0,11,9,4,0.0
9909,34.0,10,10,3,0.0
9910,36.0,10,10,2,0.0
9911,54.0,13,7,2,0.0
9912,38.0,10,10,1,0.0
9913,66.0,15,5,2,0.0
9914,34.0,10,10,3,0.0
9915,28.0,9,11,3,0.0
9916,16.0,7,13,3,0.0
9917,50.0,12,8,1,0.0
9918,32.0,9,11,1,0.0
9919,18.0,7,13,2,0.0
9920,30.0,10,10,5,23130976256.0
9921,26.0,9,11,4,0.0
9922,58.0,14,6,3,0.0
9923,32.0,9,11,1,0.0
9924,34.0,9,11,0,0.0
9925,46.0,11,9,0,0.0
9926,48.0,13,7,5,0.0
9927,0.0,5,15,5,0.0
9928,38.0,10,10,1,0.0
9929,42.0,11,9,2,0.0
9930,44.0,11,9,1,0.0
9931,62.0,14,6,1,0.0
9932,32.0,10,10,4,0.0
9933,40.0,11,9,3,0.0
9934,50.0,13,7,4,0.0
9935,40.0,10,10,0,0.0
9936,26.0,8,12,1,0.0
9937,46.0,13,7,6,0.0
9938,44.0,11,9,1,0.0
9939,62.0,14,6,1,0.0
9940,26.0,9,11,4,0.0
9941,50.0,13,7,4,0.0
9942,24.0,8,12,2,0.0
9943,18.0,8,12,5,0.0
9944,40.0,11,9,3,0.0
9945,34.0,10,10,3,0.0
9946,28.0,9,11,3,0.0
9947,40.0,12,8,6,0.0
9948,36.0,12,8,8,0.0
9949,32.0,11,9,7,0.0
9950,36.0,11,9,5,0.0
9951,34.0,10,10,3,0.0
9952,42.0,11,9,2,789757100032.0
9953,38.0,10,10,1,0.0
9954,46.0,12,8,3,0.0
9955,38.0,11,9,4,0.0
9956,38.0,11,9,4,0.0
9957,56.0,13,7,1,0.0
9958,44.0,12,8,4,0.0
9959,40.0,11,9,3,0.0
9960,16.0,7,13,3,0.0
9961,36.0,10,10,2,0.0
9962,54.0,13,7,2,0.0
9963,12.0,6,14,2,0.0
9964,38.0,11,9,4,0.0
9965,16.0,7,13,3,0.0
9966,28.0,9,11,3,0.0
9967,30.0,9,11,2,0.0
9968,26.0,9,11,4,0.0
9969,18.0,9,11,8,0.0
9970,50.0,12,8,1,0.0
9971,62.0,14,6,1,0.0
9972,24.0,9,11,5,0.0
9973,62.0,14,6,1,0.0
9974,32.0,10,10,4,0.0
9975,42.0,12,8,5,0.0
9976,42.0,11,9,2,0.0
9977,32.0,10,10,4,0.0
9978,42.0,11,9,2,0.0
9979,46.0,11,9,0,0.0
9980,30.0,9,11,2,0.0
9981,50.0,12,8,1,0.0
9982,42.0,11,9,2,0.0
9983,28.0,9,11,3,0.0
9984,48.0,12,8,2,125957791744.0
9985,22.0,7,13,0,0.0
9986,44.0,12,8,4,0.0
9987,44.0,11,9,1,0.0
9988,34.0,11,9,6,0.0
9989,24.0,9,11,5,0.0
9990,50.0,12,8,1,0.0
9991,24.0,8,12,2,0.0
9992,34.0,11,9,6,0.0
9993,18.0,8,12,5,0.0
9994,18.0,8,12,5,0.0
9995,42.0,11,9,2,0.0
9996,48.0,12,8,2,0.0
9997,54.0,13,7,2,0.0
9998,10.0,6,14,3,0.0
9999,44.0,12,8,4,0.0
10000,36.0,10,10,2,0.0
10001,40.0,11,9,3,0.0
10002,36.0,11,9,5,0.0
10003,20.0,8,12,4,0.0
10004,42.0,11,9,2,0.0
10005,30.0,10,10,5,0.0
10006,38.0,10,10,1,0.0
10007,40.0,11,9,3,0.0
10008,28.0,8,12,0,0.0
10009,26.0,9,11,4,0.0
10010,26.0,8,12,1,0.0
10011,58.0,13,7,0,0.0
10012,40.0,11,9,3,0.0
10013,40.0,11,9,3,0.0
10014,66.0,15,5,2,0.0
10015,42.0,11,9,2,0.0
10016,38.0,11,9,4,492272448.0
10017,36.0,12,8,8,0.0
10018,54.0,14,6,5,0.0
10019,48.0,12,8,2,0.0
10020,24.0,8,12,2,0.0
10021,18.0,7,13,2,0.0
10022,44.0,11,9,1,0.0
10023,50.0,13,7,4,0.0
10024,36.0,10,10,2,0.0
10025,24.0,8,12,2,0.0
10026,18.0,7,13,2,0.0
10027,50.0,12,8,1,0.0
10028,34.0,11,9,6,0.0
10029,8.0,6,14,4,0.0
10030,22.0,8,12,3,0.0
10031,18.0,7,13,2,0.0
10032,46.0,12,8,3,0.0
10033,34.0,10,10,3,0.0
10034,22.0,8,12,3,0.0
10035,40.0,13,7,9,0.0
10036,26.0,9,11,4,0.0
10037,20.0,8,12,4,0.0
10038,52.0,13,7,3,0.0
10039,36.0,10,10,2,0.0
10040,40.0,11,9,3,0.0
10041,66.0,15,5,2,0.0
10042,44.0,12,8,4,0.0
10043,24.0,9,11,5,0.0
10044,46.0,12,8,3,0.0
10045,24.0,9,11,5,0.0
10046,40.0,11,9,3,0.0
10047,50.0,12,8,1,0.0
10048,22.0,9,11,6,1194417408.0
10049,32.0,10,10,4,0.0
10050,2.0,4,16,1,0.0
10051,38.0,10,10,1,0.0
10052,24.0,8,12,2,0.0
10053,46.0,11,9,0,0.0
10054,62.0,15,5,4,0.0
10055,24.0,9,11,5,0.0
10056,24.0,9,11,5,0.0
10057,72.0,16,4,2,0.0
10058,34.0,10,10,3,0.0
10059,30.0,9,11,2,0.0
10060,4.0,5,15,3,0.0
10061,44.0,11,9,1,0.0
10062,24.0,8,12,2,0.0
10063,50.0,12,8,1,0.0
10064,48.0,12,8,2,0.0
10065,30.0,9,11,2,0.0
10066,52.0,14,6,6,0.0
10067,4.0,5,15,3,0.0
10068,70.0,16,4,3,0.0
10069,20.0,7,13,1,0.0
10070,26.0,9,11,4,0.0
10071,54.0,13,7,2,0.0
10072,32.0,10,10,4,0.0
10073,20.0,7,13,1,0.0
10074,40.0,11,9,3,0.0
10075,30.0,10,10,5,0.0
10076,20.0,8,12,4,0.0
10077,22.0,8,12,3,0.0
10078,48.0,12,8,2,0.0
10079,56.0,13,7,1,0.0
10080,40.0,10,10,0,620679528448.0
10081,28.0,9,11,3,0.0
10082,44.0,11,9,1,0.0
10083,28.0,9,11,3,0.0
10084,58.0,14,6,3,0.0
10085,42.0,12,8,5,0.0
10086,26.0,8,12,1,0.0
10087,52.0,14,6,6,0.0
10088,38.0,10,10,1,0.0
10089,24.0,9,11,5,0.0
10090,60.0,14,6,2,0.0
10091,42.0,11,9,2,0.0
