Episode,AverageReward,Hits,FalsePositives,Repeats
4659,-0.09999999776482582,0,0,0
4660,-0.10000000149011612,0,2,0
4661,-0.24999999720603228,0,1,0
4662,-0.09999999776482582,0,0,0
4663,-0.14499999769032001,0,0,0
4664,0.0,0,0,0
4665,-0.1449999986216426,0,0,0
4666,-0.05500000063329935,0,1,0
4667,0.0,0,0,0
4668,4.995000000111759,2,0,0
4669,-0.05000000074505806,0,1,0
4670,-0.05000000074505806,0,0,0
4671,-0.09499999787658453,0,0,0
4672,-0.24499999824911356,0,1,0
4673,-0.09999999776482582,0,0,0
4674,-0.09999999776482582,0,0,0
4675,2.3550000013783574,1,0,0
4676,-0.09499999787658453,0,0,0
4677,-0.09999999776482582,0,0,0
4678,-0.05000000074505806,0,1,0
4679,-0.05500000063329935,0,1,0
4680,-0.06000000052154064,0,1,0
4681,0.0,0,0,0
4682,-0.10500000137835741,0,2,0
4683,-0.05000000074505806,0,0,0
4684,0.0,0,0,0
4685,-0.05500000063329935,0,0,0
4686,-0.16000000201165676,0,1,0
4687,-0.1449999986216426,0,0,0
4688,-0.05500000063329935,0,1,0
4689,-0.1449999986216426,0,0,0
4690,-0.1499999975785613,0,0,0
4691,2.304999883286655,1,0,1
4692,-0.2999999988824129,0,1,1
4693,-0.14999999850988388,0,1,0
4694,-0.09999999776482582,0,0,0
4695,-0.10000000149011612,0,1,0
4696,-0.15500000212341547,0,2,0
4697,-0.1449999986216426,0,0,0
4698,2.449999999254942,1,0,0
4699,-0.06000000052154064,0,1,0
4700,-0.05000000074505806,0,0,0
4701,-0.05500000063329935,0,1,0
4702,-0.1499999975785613,0,0,0
4703,-0.23999999556690454,0,1,0
4704,-0.18999999575316906,0,0,0
4705,-0.1499999975785613,0,1,0
4706,-0.09499999787658453,0,0,0
4707,-0.09999999776482582,0,0,0
4708,-0.3399999998509884,0,1,1
4709,-0.24499999545514584,0,1,0
4710,-0.19499999564141035,0,0,0
4711,-0.19999999552965164,0,0,0
4712,-0.19499999564141035,0,0,0
4713,-0.4249999998137355,0,2,1
4714,-0.19499999564141035,0,0,0
4715,-0.28999999538064003,0,2,0
4716,-0.23499999567866325,0,0,0
4717,-0.28999999538064003,0,1,0
4718,-0.19499999564141035,0,0,0
4719,2.304999889805913,1,0,0
4720,2.2999998833984137,1,0,1
4721,-0.08999999798834324,0,0,0
4722,-0.05500000063329935,0,0,0
4723,-0.15000000223517418,0,1,0
4724,-0.09999999776482582,0,0,0
4725,0.0,0,0,0
4726,0.0,0,0,0
4727,-0.19999999832361937,0,0,0
4728,-0.014999999664723873,0,0,0
4729,0.0,0,0,0
4730,-0.05500000063329935,0,0,0
4731,-0.10500000137835741,0,0,0
4732,-0.15500000212341547,0,1,1
4733,-0.05999999959021807,0,0,0
4734,0.0,0,0,0
4735,-0.054999999701976776,0,1,0
4736,-0.004999999888241291,0,0,0
4737,-0.09999999776482582,0,0,0
4738,-0.19499999843537807,0,2,0
4739,-0.1499999975785613,0,1,0
4740,-0.18999999854713678,0,2,0
4741,-0.12000000104308128,0,0,0
4742,-0.1399999987334013,0,1,0
4743,-0.05000000074505806,0,1,0
4744,-0.05500000063329935,0,0,0
4745,-0.09999999776482582,0,0,0
4746,-0.1549999974668026,0,0,0
4747,-0.3500000014901161,0,1,1
4748,-0.09499999787658453,0,0,0
4749,-0.10499999765306711,0,0,0
4750,-0.34500000439584255,0,2,1
4751,2.3050000006332994,1,0,1
4752,-0.1499999975785613,0,0,0
4753,-0.09999999776482582,0,0,0
4754,-0.1449999986216426,0,1,0
4755,-0.1099999975413084,0,0,0
4756,-0.1399999987334013,0,1,0
4757,-0.10499999765306711,0,0,0
4758,-0.09499999787658453,0,0,0
4759,-0.14999999850988388,0,0,0
4760,-0.004999999888241291,0,0,0
4761,-0.15000000223517418,0,1,1
4762,-0.15500000212341547,0,1,0
4763,-0.1999999973922968,0,1,0
4764,-0.004999999888241291,0,0,0
4765,-0.41000000946223736,0,2,2
4766,-0.10000000149011612,0,1,0
4767,-0.09499999787658453,0,0,0
4768,-0.16500000096857548,0,1,0
4769,0.0,0,0,0
4770,-0.05500000063329935,0,0,0
4771,-0.004999999888241291,0,0,0
4772,-0.06000000052154064,0,0,0
4773,-0.05000000074505806,0,1,0
4774,-0.10500000137835741,0,1,0
4775,-0.1449999986216426,0,1,0
4776,-0.19499999843537807,0,1,0
4777,-0.1499999975785613,0,1,0
4778,-0.3000000035390258,0,1,1
4779,-0.004999999888241291,0,0,0
4780,-0.10500000137835741,0,1,0
4781,0.0,0,0,0
4782,-0.09999999776482582,0,0,0
4783,-0.2950000027194619,0,2,1
4784,-0.09999999776482582,0,0,0
4785,-0.09999999776482582,0,0,0
4786,-0.1449999986216426,0,1,0
4787,-0.004999999888241291,0,0,0
4788,0.0,0,0,0
4789,0.0,0,0,0
4790,-0.5150000071153045,0,1,3
4791,-0.09999999776482582,0,0,0
4792,-0.1399999987334013,0,0,0
4793,-0.23500000033527613,0,2,0
4794,-0.09999999776482582,0,0,0
4795,-0.1449999986216426,0,1,0
4796,-0.19999999832361937,0,1,0
4797,-0.1099999975413084,0,0,0
4798,-0.1499999975785613,0,0,0
4799,-0.18999999947845936,0,1,0
4800,-0.1499999975785613,0,0,0
4801,-0.14999999850988388,0,1,0
4802,-0.10499999765306711,0,0,0
4803,-0.1499999975785613,0,1,0
4804,-0.1449999986216426,0,1,0
4805,-0.1449999986216426,0,1,0
4806,-0.24000000022351742,0,1,1
4807,-0.1499999975785613,0,1,0
4808,-0.08999999798834324,0,0,0
4809,-0.09999999776482582,0,0,0
4810,2.3449998879805207,1,0,0
4811,-0.1499999975785613,0,1,0
4812,-0.1499999975785613,0,0,0
4813,-0.1499999975785613,0,1,0
4814,-0.09999999776482582,0,0,0
4815,-0.09999999776482582,0,0,0
4816,-0.09999999776482582,0,0,0
4817,-0.09999999776482582,0,0,0
4818,-0.1499999975785613,0,1,0
4819,-0.1449999986216426,0,0,0
4820,-0.9500000225380063,0,2,6
4821,-0.24000000022351742,0,1,1
4822,-0.09999999776482582,0,0,0
4823,-0.09999999776482582,0,0,0
4824,-0.1449999986216426,0,1,0
4825,-0.19499999843537807,0,1,0
4826,-0.1449999986216426,0,0,0
4827,-0.10499999765306711,0,0,0
4828,-0.24999999813735485,0,2,0
4829,2.400000002235174,1,0,0
4830,-0.09999999776482582,0,0,0
4831,-0.09999999776482582,0,0,0
4832,-0.19499999843537807,0,0,0
4833,-0.09999999776482582,0,0,0
4834,-0.1449999986216426,0,1,0
4835,-0.08999999798834324,0,0,0
4836,0.0,0,0,0
4837,-0.19999999832361937,0,0,0
4838,-0.28999999538064003,0,1,0
4839,-0.19499999843537807,0,1,0
4840,-0.05000000074505806,0,0,0
4841,-0.14499999769032001,0,0,0
4842,-0.09499999787658453,0,0,0
4843,-0.19499999843537807,0,0,0
4844,-0.09999999776482582,0,0,0
4845,-0.09999999776482582,0,0,0
4846,-0.09499999787658453,0,0,0
4847,-0.1449999986216426,0,1,0
4848,-0.1449999986216426,0,0,0
4849,-0.09999999776482582,0,0,0
4850,-0.1499999975785613,0,1,0
4851,-0.19499999843537807,0,1,0
4852,-0.1499999975785613,0,1,0
4853,-0.1499999975785613,0,0,0
4854,-0.18999999854713678,0,1,0
4855,-0.1499999975785613,0,1,0
4856,-0.2900000000372529,0,2,1
4857,-0.23999999929219484,0,0,0
4858,-0.09999999776482582,0,0,0
4859,-0.09999999776482582,0,0,0
4860,-0.3449999988079071,0,2,0
4861,0.0,0,0,0
4862,-0.05500000063329935,0,0,0
4863,-0.05000000074505806,0,0,0
4864,-0.05000000074505806,0,1,0
4865,-0.05000000074505806,0,1,0
4866,-0.09999999776482582,0,0,0
4867,-0.05500000063329935,0,1,0
4868,-0.10000000149011612,0,0,0
4869,-0.10000000149011612,0,1,0
4870,-0.05000000074505806,0,1,0
4871,-0.05000000074505806,0,0,0
4872,-0.05000000074505806,0,1,0
4873,2.38499999884516,1,0,0
4874,-0.2949999989941716,0,2,0
4875,-0.09999999776482582,0,0,0
4876,-0.19999999832361937,0,2,0
4877,-0.1449999986216426,0,0,0
4878,-0.09999999776482582,0,0,0
4879,0.0,0,0,0
4880,-0.09999999776482582,0,0,0
4881,-0.09999999776482582,0,0,0
4882,-0.19999999832361937,0,1,0
4883,-0.09999999776482582,0,0,0
4884,-0.1449999986216426,0,1,0
4885,-0.08999999798834324,0,0,0
4886,-0.1499999975785613,0,0,0
4887,-0.2850000010803342,0,1,0
4888,-0.23999999929219484,0,2,0
4889,2.3999998876824975,1,0,0
4890,-0.15499999839812517,0,0,0
4891,2.114999999292195,1,0,2
4892,-0.09999999776482582,0,0,0
4893,-0.1499999975785613,0,0,0
4894,-0.09999999776482582,0,0,0
4895,-0.09499999787658453,0,0,0
4896,-0.18999999947845936,0,0,0
4897,-0.09999999776482582,0,0,0
4898,-0.05000000074505806,0,1,0
4899,-0.004999999888241291,0,0,0
4900,0.0,0,0,0
4901,-0.06000000052154064,0,0,0
4902,0.0,0,0,0
4903,0.0,0,0,0
4904,-0.05500000063329935,0,1,0
4905,-0.05000000074505806,0,0,0
4906,-0.15000000223517418,0,2,0
4907,-0.004999999888241291,0,0,0
4908,-0.20500000286847353,0,1,1
4909,-0.004999999888241291,0,0,0
4910,-0.10000000149011612,0,1,0
4911,-0.10500000137835741,0,2,0
4912,0.0,0,0,0
4913,0.0,0,0,0
4914,-0.05000000074505806,0,1,0
4915,-0.15000000223517418,0,1,0
4916,0.0,0,0,0
4917,-0.09999999776482582,0,0,0
4918,-0.1100000012665987,0,1,0
4919,-0.09999999776482582,0,0,0
4920,-0.19999999552965164,0,0,0
4921,-0.05500000063329935,0,1,0
4922,-0.10500000137835741,0,0,0
4923,-0.05000000074505806,0,1,0
4924,0.0,0,0,0
4925,-0.009999999776482582,0,0,0
4926,2.5,1,0,0
4927,-0.009999999776482582,0,0,0
4928,0.0,0,0,0
4929,-0.1499999975785613,0,1,0
4930,0.0,0,0,0
4931,-0.09999999776482582,0,0,0
4932,-0.20499999728053808,0,1,0
4933,-0.1899999976158142,0,1,0
4934,-0.1449999986216426,0,1,0
4935,-0.19499999843537807,0,0,0
4936,4.899999998509884,2,0,1
4937,-0.05500000063329935,0,0,0
4938,0.0,0,0,0
4939,0.0,0,0,0
4940,0.0,0,0,0
4941,-0.004999999888241291,0,0,0
4942,-0.05000000074505806,0,1,0
4943,-0.06000000052154064,0,1,0
4944,-0.09999999776482582,0,0,0
4945,-0.009999999776482582,0,0,0
4946,-0.06000000052154064,0,1,0
4947,-0.009999999776482582,0,0,0
4948,0.0,0,0,0
4949,-0.10000000149011612,0,2,0
4950,-0.10500000137835741,0,1,0
4951,0.0,0,0,0
4952,-0.15000000223517418,0,1,0
4953,-0.20000000298023224,0,2,1
4954,0.0,0,0,0
4955,-0.16000000201165676,0,1,0
4956,-0.05000000074505806,0,1,0
4957,2.4950000001117587,1,0,0
4958,-0.05000000074505806,0,0,0
4959,-0.09999999776482582,0,0,0
4960,-0.09999999776482582,0,0,0
4961,-0.10500000137835741,0,1,0
4962,-0.06000000052154064,0,0,0
4963,2.434999999590218,1,0,0
4964,-0.09999999776482582,0,0,0
4965,-0.18999999854713678,0,2,0
4966,2.3999998876824975,1,0,0
4967,2.3999998876824975,1,0,0
4968,-0.1499999975785613,0,0,0
4969,-0.10500000137835741,0,0,0
4970,-0.09999999776482582,0,0,0
4971,-0.1399999987334013,0,0,0
4972,-0.18999999947845936,0,0,0
4973,-0.18999999854713678,0,1,0
4974,-0.1499999975785613,0,1,0
4975,-0.14999999850988388,0,1,0
4976,2.394999887794256,1,0,0
4977,-0.09499999787658453,0,0,0
4978,-0.24000000022351742,0,1,1
4979,-0.10499999765306711,0,0,0
4980,-0.28499999549239874,0,2,0
4981,-0.1599999973550439,0,0,0
4982,2.3500000024214387,1,0,0
4983,2.304999889805913,1,0,0
4984,-0.24499999545514584,0,1,0
4985,-0.14999999850988388,0,0,0
4986,-0.3349999953061342,0,2,0
4987,-0.23999999556690454,0,1,0
4988,-0.19499999564141035,0,0,0
4989,-0.09999999776482582,0,0,0
4990,-0.1499999975785613,0,1,0
4991,-0.23999999556690454,0,0,0
4992,-0.1449999986216426,0,0,0
4993,-0.09499999787658453,0,0,0
4994,-0.09999999776482582,0,0,0
4995,-0.14999999850988388,0,0,0
4996,-0.19499999843537807,0,2,0
4997,-0.004999999888241291,0,0,0
4998,0.0,0,0,0
4999,-0.05000000074505806,0,0,0
5000,-0.05500000063329935,0,0,0
